"playerID","avgSO","avgG","avgERA","avgIBB","rookie_year","n_years","team"
"aardsda01",38.125,37.25,5.25625,5.25625,2004,9,"SEA"
"aasedo01",49.3076923076923,34.4615384615385,3.49307692307692,3.49307692307692,1977,13,"CAL"
"abadfe01",29.6,39.2,4.034,4.034,2010,4,"HOU"
"abbeybe01",32.2,15.8,4.731,4.731,1892,4,"BRO"
"abbeych01",0,1,4.5,4.5,1896,0,"WAS"
"abbotda01",1,3,6.23,6.23,1890,0,"TL2"
"abbotgl01",44,22.5454545454545,4.42909090909091,4.42909090909091,1973,11,"SEA"
"abbotji01",88.8,26.3,4.5705,4.5705,1989,10,"CAL"
"abbotky01",31,14.25,8.4425,8.4425,1991,5,"CAL"
"abbotpa01",45.0909090909091,14.7272727272727,5.42454545454545,5.42454545454545,1990,14,"SEA"
"aberal01",28.1666666666667,28,4.69416666666667,4.69416666666667,1950,7,"DET"
"abernbi01",0,1,13.5,13.5,1952,0,"CLE"
"abernte01",4.33333333333333,2.33333333333333,8.67333333333333,8.67333333333333,1942,2,"PHA"
"abernte02",54.6428571428571,48.6428571428571,4.09738095238095,4.09738095238095,1955,17,"WS1"
"abernwo01",3,8,6.19,6.19,1946,1,"NY1"
"ablesha01",13.6666666666667,4.66666666666667,5.25333333333333,5.25333333333333,1905,6,"CLE"
"abramge01",1,3,9.64,9.64,1923,0,"CIN"
"abregjo01",13,6,6.38,6.38,1985,0,"CHN"
"abreuju01",12,7,2.7,2.7,2011,0,"HOU"
"abreuwi01",12.6666666666667,12.6666666666667,9.61833333333333,9.61833333333333,2006,3,"BAL"
"accarje01",25.625,32.75,5.1575,5.1575,2005,7,"TOR"
"aceveal01",40.2857142857143,29.1428571428571,4.04142857142857,4.04142857142857,2008,6,"NYA"
"acevejo01",50.6,20.8,5.55,5.55,2001,4,"CIN"
"aceveju01",43.75,45.875,4.37625,4.37625,1995,8,"COL"
"achteaj01",5,7,3.27,3.27,2014,0,"MIN"
"ackerji01",48.2,46.7,4.132,4.132,1983,9,"TOR"
"ackerto01",64,38.25,4.0025,4.0025,1956,3,"CIN"
"acklefr01",8.5,2.5,5.305,5.305,1963,1,"CHA"
"acostcy01",27.25,26.75,3.44,3.44,1972,3,"CHA"
"acosted01",23.3333333333333,19,6.89666666666667,6.89666666666667,1970,2,"SDN"
"acostjo01",15,18.3333333333333,5.59666666666667,5.59666666666667,1920,2,"WS1"
"acostma01",36.5,38.8333333333333,3.84166666666667,3.84166666666667,2007,5,"ATL"
"acrema01",24.5,28.5,5.245,5.245,1994,3,"OAK"
"adamsac01",28.5,50.3333333333333,5.67166666666667,5.67166666666667,1941,5,"NY1"
"adamsau01",4,6,9,9,2014,0,"CLE"
"adamsba01",54.5263157894737,25.3684210526316,3.73368421052632,3.73368421052632,1906,20,"PIT"
"adamsbo01",1,2,7.94,7.94,1925,0,"BOS"
"adamsbo02",2.5,2.5,5.25,5.25,1931,1,"PHI"
"adamsda01",27,23.5,4.07,4.07,1914,1,"KCF"
"adamsjo01",0,1,9,9,1902,0,"SLN"
"adamsjo02",25.6666666666667,14.6666666666667,6.37333333333333,6.37333333333333,1996,2,"ARI"
"adamska01",31,15,6.855,6.855,1914,1,"CHN"
"adamsmi01",4.66666666666667,3.66666666666667,7.42333333333333,7.42333333333333,1967,2,"BAL"
"adamsmi03",40.9,40.8,3.4375,3.4375,2004,10,"SDN"
"adamsre01",8,8,8.25,8.25,1946,0,"CHN"
"adamsri01",25,11,3.59,3.59,1905,0,"WS1"
"adamste01",62.8181818181818,52.1818181818182,5.00727272727273,5.00727272727273,1995,10,"CHN"
"adamswi01",14.8,13,5.18,5.18,1912,7,"PHA"
"adamswi02",52.5,12.5,6.095,6.095,1996,1,"OAK"
"adcocna01",22.3333333333333,14.3333333333333,3.82,3.82,2011,3,"KCA"
"adenhni01",4.5,2,4.5,4.5,2008,1,"LAA"
"adkinde01",15.6666666666667,12.6666666666667,6.08,6.08,1942,7,"WS1"
"adkindo01",1.5,3,5.88,5.88,1902,1,"BOS"
"adkingr01",39,33.5,4.53,4.53,1928,1,"CHA"
"adkinjo01",13.5,19.8333333333333,4.09,4.09,2003,5,"CHA"
"adkinst01",14,5,6.38,6.38,1990,0,"NYA"
"affelje01",53.7692307692308,55.5384615384615,3.78846153846154,3.78846153846154,2002,12,"SFN"
"agostju01",23.6153846153846,41.7692307692308,5.44615384615385,5.44615384615385,1981,12,"CHA"
"aguilri01",64.375,45.75,3.66125,3.66125,1985,15,"MIN"
"aguirha01",53.5,27.9375,3.211875,3.211875,1955,15,"DET"
"ahearpa01",4,4,11.7,11.7,1995,0,"DET"
"ainsmed01",0,1,54,54,1913,0,"WS1"
"ainswku01",22.5,7.25,8.24375,8.24375,2001,3,"SFN"
"aitchra01",33.6666666666667,11.3333333333333,2.54,2.54,1911,4,"BRO"
"akerfda01",25.8,25,5.16,5.16,1986,5,"PHI"
"akerja01",36.7272727272727,45,3.86727272727273,3.86727272727273,1964,10,"KC1"
"akersje01",11,5,4.87,4.87,1912,0,"WS1"
"albagi01",3,3,2.7,2.7,1988,0,"SLN"
"albaljo01",11.2,13.2,4.808,4.808,2007,5,"NYA"
"albanjo01",3,6,4.5,4.5,1958,0,"WS1"
"alberan01",25,10,4.05,4.05,2013,0,"MIN"
"albercy01",10,4,6.18,6.18,1910,0,"SLN"
"alberjo01",7.66666666666667,9,7.04333333333333,7.04333333333333,1995,2,"TEX"
"alberma01",40.1111111111111,40.4444444444444,4.06444444444444,4.06444444444444,2006,8,"BAL"
"albosed01",12,9.5,6.18,6.18,1941,5,"BRO"
"albreed01",1,1.5,5.4,5.4,1949,1,"SLA"
"albural01",54.5,43.5,2.4125,2.4125,2011,3,"DET"
"alburvi01",48.25,25.25,3.7325,3.7325,1973,3,"MIN"
"alcalsa01",70,34,4.9575,4.9575,1976,1,"CIN"
"alderda01",5.5,8,6.54,6.54,1943,1,"CHN"
"aldremi01",0,1,0,0,1996,0,"NYA"
"aldresc01",34.6666666666667,25.4444444444444,5.93611111111111,5.93611111111111,1990,10,"DET"
"aldrija01",15.3333333333333,20.6666666666667,5.39666666666667,5.39666666666667,1987,3,"ML4"
"aldrivi01",58.4444444444444,27.5555555555556,3.54,3.54,1917,11,"CHN"
"alexabo01",1,4.5,11.25,11.25,1955,2,"BAL"
"alexado01",80.4210526315789,29.5263157894737,3.84973684210526,3.84973684210526,1971,18,"BAL"
"alexage01",19.6666666666667,12,13.3166666666667,13.3166666666667,1990,2,"TEX"
"alexama02",0,1,67.5,67.5,1996,0,"BAL"
"alexape01",109.9,34.8,2.96175,2.96175,1911,19,"CHN"
"alfonan01",36.3636363636364,53.8181818181818,4.35818181818182,4.35818181818182,1997,10,"FLO"
"allarbr01",14.6666666666667,6.33333333333333,4.57333333333333,4.57333333333333,1979,2,"TEX"
"allenbo03",8,3,6.75,6.75,1937,0,"PHI"
"allenbo04",39.8,40.8,4.294,4.294,1961,6,"CLE"
"allenco01",68.6666666666667,60,2.74,2.74,2012,2,"CLE"
"allenfr01",76.1666666666667,30,3.18333333333333,3.18333333333333,1912,5,"BRO"
"allenjo01",2,1,18,18,1914,0,"BLF"
"allenjo02",82.3076923076923,27.0769230769231,3.71307692307692,3.71307692307692,1932,12,"CLE"
"allenll01",27.7142857142857,22.7142857142857,6.29,6.29,1969,6,"CAL"
"allenmy01",1,1.66666666666667,1.52,1.52,1883,5,"CL3"
"allenne01",55.5454545454545,39.4545454545455,4.82954545454545,4.82954545454545,1979,10,"NYN"
"allisda01",4,11,7.36,7.36,1991,0,"OAK"
"allisdo01",0,1,1.8,1.8,1878,0,"PRO"
"allisma01",19,15,2.65,2.65,1911,2,"SLA"
"almanar01",33.1428571428571,36.2857142857143,4.32142857142857,4.32142857142857,1999,6,"FLO"
"almanca01",21.25,26.25,5.46375,5.46375,1997,8,"SDN"
"almoned01",7,12,11.12,11.12,2003,0,"NYN"
"almonhe01",20,25,5.8625,5.8625,1999,4,"FLO"
"alomalu01",28.75,29,3.65,3.65,1950,3,"CHA"
"alouma01",3,1,0,0,1965,0,"SFN"
"alstoga01",5,6,9,9,1996,0,"COL"
"altampo01",19,21.6666666666667,4.20333333333333,4.20333333333333,1982,2,"PHI"
"altener01",4,14,9,9,1920,0,"DET"
"altroni01",26.5625,13.625,4.29866666666667,4.29866666666667,1898,26,"WS1"
"alvarab01",1.66666666666667,1.33333333333333,12.1433333333333,12.1433333333333,2004,2,"BOS"
"alvarda01",1,4,13.5,13.5,2014,0,"NYN"
"alvarhe01",71.75,22,3.655,3.655,2011,3,"MIA"
"alvarjo01",33.5,24.5,2.6375,2.6375,1981,8,"ATL"
"alvarjo02",16,8,2.91,2.91,2013,1,"DET"
"alvarju01",10.5,20,6.0875,6.0875,1999,4,"ANA"
"alvarrj01",9,10,1.13,1.13,2014,0,"SDN"
"alvarta01",13,9.5,4.875,4.875,1995,1,"MON"
"alvarvi01",5,4.5,8.53,8.53,2002,1,"LAN"
"alvarwi01",95,25.3571428571429,4.12807692307692,4.12807692307692,1989,16,"CHA"
"ambrihe01",21.75,24,4.995,4.995,2010,4,"HOU"
"amesre01",100.117647058824,31.3529411764706,2.63647058823529,2.63647058823529,1903,16,"NY1"
"amesst01",4,4,4.5,4.5,2013,0,"MIA"
"amoledo01",15,9,5.205,5.205,1897,1,"BLN"
"amorvi01",6,6.5,5.215,5.215,1955,2,"CHN"
"anckewa01",4,4,3.57,3.57,1915,0,"PHA"
"anderal02",56.5,24.6666666666667,5.37333333333333,5.37333333333333,1986,5,"MIN"
"anderbi01",1,2,10.13,10.13,1925,0,"BSN"
"anderbo01",71.7142857142857,35.1428571428571,4.64285714285714,4.64285714285714,1957,6,"CHN"
"anderbr02",55.6153846153846,22.3846153846154,4.91076923076923,4.91076923076923,1993,12,"ARI"
"anderbr04",64.3333333333333,15.3333333333333,3.73,3.73,2009,5,"OAK"
"anderbu01",38,32,3.715,3.715,1982,1,"CLE"
"anderch01",105,21,4.01,4.01,2014,0,"ARI"
"andercr01",23.5,20.5,5.7075,5.7075,1961,3,"NYN"
"anderda01",28,10.5,6.745,6.745,1889,1,"PHI"
"anderfr01",73.4285714285714,25.4285714285714,2.88571428571429,2.88571428571429,1909,9,"NY1"
"anderja01",6.33333333333333,10.6666666666667,19.2883333333333,19.2883333333333,2003,2,"NYA"
"anderji02",40.1666666666667,20.3333333333333,5.65833333333333,5.65833333333333,1999,5,"PIT"
"anderjo02",6.33333333333333,8,8.21166666666667,8.21166666666667,1958,4,"BAL"
"anderla01",7.66666666666667,5.33333333333333,4.79666666666667,4.79666666666667,1974,3,"ML4"
"anderla02",44.5882352941176,41.1176470588235,3.48294117647059,3.48294117647059,1975,19,"HOU"
"anderma01",32,36.7142857142857,6.49857142857143,6.49857142857143,1998,7,"DET"
"andermi01",2,1,0,0,1979,0,"PHI"
"andermi02",4,3,18.56,18.56,1993,0,"CIN"
"anderre01",13.3333333333333,12,4.93,4.93,1937,4,"WS1"
"anderri01",3.5,3,3.79,3.79,1979,1,"NYA"
"anderri02",14,9.33333333333333,6.93666666666667,6.93666666666667,1986,2,"KCA"
"andersc01",9.33333333333333,6,5.95333333333333,5.95333333333333,1987,8,"KCA"
"anderva01",10.25,8.75,7.615,7.615,1889,7,"WAS"
"anderwa01",10,8.5,3.445,3.445,1917,2,"PHA"
"anderwi01",11,7,4.67,4.67,1910,0,"CIN"
"andrast01",5,4,9.64,9.64,2006,0,"KCA"
"andrecl01",12,8,10.02,10.02,2000,0,"TOR"
"andreel01",0,6,10.13,10.13,1925,0,"PHA"
"andrehu01",1,4,3.115,3.115,1947,1,"NY1"
"andreiv01",32.125,31.125,3.9675,3.9675,1931,7,"SLA"
"andrejo01",19,22,5.8,5.8,1955,0,"CHN"
"andrejo02",5,16,4.42,4.42,1973,0,"SLN"
"andrena01",27,15.875,5.458125,5.458125,1937,9,"BSN"
"andrufr01",2,1,2,2,1884,0,"CHN"
"andujjo01",79.3846153846154,31.1538461538462,3.82,3.82,1976,12,"HOU"
"andujlu01",12.25,8.75,6.4725,6.4725,1995,3,"CHA"
"angelno01",9.5,14,3.58,3.58,1972,1,"KCA"
"ankieri01",67.25,12.75,4.825,4.825,1999,5,"SLN"
"annade01",0,1,18,18,2014,0,"NYA"
"ansonca01",0.5,1.5,9,9,1883,1,"CHN"
"antonjo02",96.8333333333333,31.4166666666667,3.70041666666667,3.70041666666667,1948,13,"NY1"
"apodabo01",39.4,36.8,2.8075,2.8075,1973,4,"NYN"
"apontlu01",22.6,22,2.556,2.556,1980,4,"BOS"
"appieke01",124.625,25.875,4.9159375,4.9159375,1989,15,"KCA"
"appleed01",32,24,3.19,3.19,1915,1,"BRO"
"applefr01",12,3,6.43,6.43,1904,0,"PHA"
"applepe01",30,24.3571428571429,4.72071428571429,4.72071428571429,1927,18,"WS1"
"aquingr01",23.8333333333333,24.1666666666667,6.13833333333333,6.13833333333333,2004,5,"ARI"
"aquinlu01",35.3333333333333,24.6666666666667,4.44888888888889,4.44888888888889,1986,9,"KCA"
"archech01",103.333333333333,20.3333333333333,3.71666666666667,3.71666666666667,2012,2,"TBA"
"archefr01",5.5,3.5,6.19,6.19,1936,1,"PHA"
"archeji02",61,28.5,6.315,6.315,1961,1,"KC1"
"ardizru01",0,1,9,9,1947,0,"NYA"
"arellfr01",49.3333333333333,24.6666666666667,2.29333333333333,2.29333333333333,1908,2,"BOS"
"arencjp01",0,1,0,0,2014,0,"TEX"
"ariasal02",18.3333333333333,21,4.31666666666667,4.31666666666667,2007,2,"COL"
"ariasru01",28,34,4.09,4.09,1959,0,"CHA"
"arlicdo01",0.5,4,9.375,9.375,1965,1,"HOU"
"arlinst01",77.1666666666667,23.5,5.0925,5.0925,1969,5,"SDN"
"armasto02",68,18.5,4.541,4.541,1999,9,"MON"
"armbror01",3,3,2.13,2.13,1934,0,"WS1"
"armstho01",0,1,0,0,1911,0,"PHA"
"armstja01",72.8571428571429,21.7142857142857,4.58,4.58,1988,6,"CIN"
"armstmi01",27.625,24.625,5.41125,5.41125,1980,7,"NYA"
"arnolja01",21,25,5.405,5.405,1999,1,"CHN"
"arnolsc01",8,6,5.4,5.4,1988,0,"SLN"
"arnolto01",12.5,19,4.66,4.66,1986,1,"BAL"
"arnsbbr01",16.6666666666667,15.6666666666667,5.90666666666667,5.90666666666667,1986,6,"TEX"
"arntzor01",66,32,4.22,4.22,1943,0,"PHA"
"arochre01",47.5,31,5.775,5.775,1993,4,"SLN"
"arredjo01",53,53.5,3.45,3.45,2008,4,"CIN"
"arrieja01",96.2,20.6,4.777,4.777,2010,4,"BAL"
"arrigge01",43.3,19.4,6.8915,6.8915,1961,9,"CIN"
"arrojro01",102.4,31.6,4.549,4.549,1998,4,"BOS"
"arroybr01",101.733333333333,27,4.18666666666667,4.18666666666667,2000,14,"CIN"
"arroyfe01",21.5,15.125,5.59357142857143,5.59357142857143,1975,11,"DET"
"arroylu01",42,30.5,5.11375,5.11375,1955,8,"NYA"
"arroyru01",5,9,5.4,5.4,1971,0,"SLN"
"arundha01",17,5.33333333333333,5.74,5.74,1875,9,"BR2"
"ascanjo01",10.25,10.75,6.31125,6.31125,2007,4,"CHN"
"asencmi01",30.6666666666667,14,5.00666666666667,5.00666666666667,2002,4,"KCA"
"ashbyan01",83.7857142857143,22.0714285714286,4.23035714285714,4.23035714285714,1991,13,"SDN"
"ashke01",11.75,13.75,5.94,5.94,1925,5,"CIN"
"assenpa01",57.6428571428571,63.1428571428571,3.73892857142857,3.73892857142857,1986,13,"CLE"
"astacez01",36,14,8.395,8.395,2005,1,"HOU"
"astacpe01",110.933333333333,26.1333333333333,5.04433333333333,5.04433333333333,1992,14,"LAN"
"atchisc01",30.125,34.375,3.855,3.855,2004,10,"BOS"
"atchlju01",8,15,6.1,6.1,2001,0,"CIN"
"atherke01",49.8571428571429,48.8571428571429,4.04428571428571,4.04428571428571,1983,6,"MIN"
"atilalu01",40,16,5.15,5.15,2010,0,"WAS"
"atkinal01",145,35.3333333333333,4.32333333333333,4.32333333333333,1884,3,"PH4"
"atkinbi01",24.75,24.5,2.425,2.425,1976,3,"MON"
"atkinja01",1,2,3.67,3.67,1950,2,"BOS"
"atkinmi01",5.66666666666667,3.33333333333333,4.91333333333333,4.91333333333333,2009,2,"CHN"
"atkinto01",16.5,8,3.59,3.59,1909,1,"PHA"
"aucoide01",1,2,3.38,3.38,1996,0,"MON"
"augenbr01",6,6,8.735,8.735,2009,2,"ARI"
"augusdo01",45.25,22,5.105,5.105,1988,3,"ML4"
"augusje01",34.8,27.9,3.843,3.843,1975,9,"ML4"
"aukerel01",59.4,33.3,4.543,4.543,1933,9,"DET"
"aumonph01",13,15,8.97666666666667,8.97666666666667,2012,2,"PHI"
"ausanjo01",25.5,20.5,5.45,5.45,1994,1,"NYA"
"austde01",7,7.5,5.715,5.715,1965,1,"SLN"
"austije01",18.3333333333333,12.6666666666667,6.34333333333333,6.34333333333333,2001,2,"KCA"
"austiji02",16,27.6666666666667,4.66,4.66,1991,2,"ML4"
"austiri01",26.5,22.25,4.7475,4.7475,1970,6,"CLE"
"autryal01",3,1,5.4,5.4,1976,0,"ATL"
"averyst01",89.0909090909091,27,4.59727272727273,4.59727272727273,1990,13,"ATL"
"avilalu01",32,56,2.69666666666667,2.69666666666667,2012,2,"ATL"
"avreaja01",2,2,3.38,3.38,1950,0,"CIN"
"axelrdy01",38,13.25,4.2475,4.2475,2011,3,"CHA"
"axforjo01",65.3333333333333,57.1666666666667,3.28666666666667,3.28666666666667,2009,5,"MIL"
"ayalabo01",67.625,50.75,4.684375,4.684375,1992,7,"SEA"
"ayalalu01",40.7777777777778,59.3333333333333,3.97055555555556,3.97055555555556,2003,10,"WAS"
"aybarma01",34.125,26,5.55958333333333,5.55958333333333,1997,8,"SLN"
"aydelja01",17.5,7,4.46,4.46,1884,2,"IN2"
"ayersbi01",22,13,8.15,8.15,1947,0,"NY1"
"ayersdo01",69.1111111111111,33.2222222222222,3.41444444444444,3.41444444444444,1913,8,"WS1"
"ayraubo01",21,27,4.755,4.755,1992,1,"PHI"
"babcobo01",13,13,5.65333333333333,5.65333333333333,1979,2,"TEX"
"babicjo01",46.2,22.4,6.236,6.236,1934,7,"BRO"
"backebr01",45,18.125,5.67375,5.67375,2002,7,"HOU"
"backmle01",38,23.5,3.585,3.585,1909,1,"SLN"
"baconed01",0,1,6,6,1917,0,"PHA"
"bacsimi01",15.4,14.6,7.188,7.188,1975,5,"TEX"
"bacsimi02",19.4,10.2,6.654,6.654,2001,6,"NYN"
"baczefr01",34.6666666666667,21,9.37833333333333,9.37833333333333,1953,2,"CIN"
"badenbu01",44.8571428571429,50,3.81571428571429,3.81571428571429,2008,6,"FLO"
"baderlo01",9,7.33333333333333,2.19333333333333,2.19333333333333,1912,6,"BOS"
"baeched01",10.1666666666667,10.6666666666667,6.77666666666667,6.77666666666667,1926,11,"PHI"
"baekch01",46,14.75,4.8375,4.8375,2004,4,"SEA"
"baezbe01",14,8,13.5,13.5,2001,0,"FLO"
"baezda01",50.5,53.3,4.4215,4.4215,2001,10,"CLE"
"baezpe01",18,20,2.63,2.63,2014,0,"LAN"
"bagbyji01",50,35.1111111111111,3.59222222222222,3.59222222222222,1912,11,"CLE"
"bagbyji02",43.1,30.3,4.257,4.257,1938,9,"CLE"
"bahnsst01",84.9375,35.875,3.7121875,3.7121875,1966,16,"MON"
"bahred01",34.5,23,3.61,3.61,1946,1,"PIT"
"baichgr01",3,4,5.14,5.14,1914,0,"SLA"
"bailean01",45.4,41.2,3.472,3.472,2009,4,"OAK"
"bailebi01",51.8181818181818,18.4545454545455,4.28681818181818,4.28681818181818,1907,15,"SLA"
"baileco01",18.75,21.5,5.6175,5.6175,1993,9,"BOS"
"baileha01",17.5,8,4.45,4.45,1899,1,"BSN"
"baileho01",13.6666666666667,16.6666666666667,4.08,4.08,1981,2,"DET"
"baileho02",103.625,20.75,4.74875,4.74875,2007,7,"CIN"
"baileji01",7,3,6.17,6.17,1959,0,"CIN"
"baileki01",0,1,5.63,5.63,1895,0,"CIN"
"bailero01",54,30.6666666666667,5.17,5.17,1995,2,"COL"
"bailesc01",39,38.1111111111111,5.12222222222222,5.12222222222222,1986,12,"CLE"
"bailest01",23.5,17,3.75,3.75,1967,1,"CLE"
"bailesw01",11.6666666666667,17.3333333333333,4.88666666666667,4.88666666666667,1919,2,"CHN"
"bailobo01",0,3,7.71,7.71,1980,0,"TOR"
"bainlo01",1,3,7.88,7.88,1945,0,"NY1"
"bairdbo01",5,4,7.23,7.23,1962,1,"WS2"
"bairdo01",45.9333333333333,38.9333333333333,3.81233333333333,3.81233333333333,1976,14,"CIN"
"bajenje01",3.66666666666667,4.66666666666667,17.6766666666667,17.6766666666667,2004,2,"CHA"
"bakelje01",111.5,35.8333333333333,3.52833333333333,3.52833333333333,1883,8,"CL3"
"bakenda01",0,2,6,6,1964,0,"SLN"
"bakeral01",2,3,9.39,9.39,1938,0,"BOS"
"bakerbo01",1,2,8.065,8.065,1901,0,"CLE"
"bakerer01",1,1,4.5,4.5,1905,0,"CIN"
"bakerje01",51,22,3.93,3.93,1911,0,"CHA"
"bakerjo01",0,1,0,0,2014,0,"CHN"
"bakerki01",23,11.6,5.9825,5.9825,1890,9,"BLN"
"bakerne01",3,5,5.71,5.71,1927,0,"PHA"
"bakerno01",31.3333333333333,10,3.47666666666667,3.47666666666667,1883,7,"BL3"
"bakersc01",3,1,9.82,9.82,1995,0,"OAK"
"bakersc02",92.3333333333333,21.2222222222222,4.27777777777778,4.27777777777778,2005,9,"MIN"
"bakerst01",32.75,21,4.70375,4.70375,1978,5,"DET"
"bakerto01",14.5,17,5.5275,5.5275,1935,3,"BRO"
"bakerto02",14,10,3,3,1963,0,"CHN"
"balasmi01",0,1,6.75,6.75,1938,0,"BSN"
"baldsja01",61.6666666666667,50.7777777777778,4.51555555555556,4.51555555555556,1961,9,"PHI"
"baldwda01",27.3333333333333,29.3333333333333,3.305,3.305,1966,7,"WS2"
"baldwha01",2.5,5.5,6.64,6.64,1924,1,"NY1"
"baldwja01",76.7272727272727,24.1818181818182,6.52409090909091,6.52409090909091,1995,10,"CHA"
"baldwki01",1,2,9,9,1885,0,"CN2"
"baldwla01",97,19.6666666666667,3.63166666666667,3.63166666666667,1884,6,"DTN"
"baldwma01",193.428571428571,49.5714285714286,3.87785714285714,3.87785714285714,1887,6,"CHN"
"baldwof01",5,4,6.14,6.14,1908,0,"SLN"
"baldwri01",28.6666666666667,35,3.38666666666667,3.38666666666667,1975,2,"NYN"
"balejo01",21.1428571428571,15.5714285714286,7.12857142857143,7.12857142857143,1999,10,"KCA"
"balesco01",28.8,14.6,5.188,5.188,2008,4,"WAS"
"balfogr01",51.9090909090909,48,5.12045454545455,5.12045454545455,2001,13,"TBA"
"ballaje01",34.8571428571429,28.1428571428571,5.21,5.21,1987,7,"BAL"
"balleja01",19.5,15.6666666666667,7.095,7.095,1982,10,"CHN"
"ballima01",25,18,4.67,4.67,1971,0,"CLE"
"ballowi01",27.25,24.75,5.2075,5.2075,1925,4,"SLA"
"balsato01",27,18,6.44,6.44,1962,0,"CHN"
"bambege01",1,3.33333333333333,11.52,11.52,1951,8,"NY1"
"bandosa01",0,1,6,6,1979,0,"ML4"
"baneed01",26.6666666666667,14.6666666666667,4.29666666666667,4.29666666666667,1973,3,"MIN"
"baneydi01",12.6666666666667,14,4.09333333333333,4.09333333333333,1969,5,"CIN"
"bankhda01",37,17.3333333333333,9.37666666666667,9.37666666666667,1947,4,"BRO"
"bankhsc01",61.4,26.7,4.939,4.939,1986,9,"SEA"
"banksbi01",5,2.5,5.285,5.285,1895,1,"BSN"
"banksjo01",13.75,6.75,8.19,8.19,2007,3,"SDN"
"bankswi01",47.5555555555556,20.1111111111111,4.59407407407407,4.59407407407407,1991,11,"MIN"
"bannibr01",76.8,23.4,4.992,4.992,2006,4,"KCA"
"bannifl01",114.866666666667,28.7333333333333,4.246,4.246,1977,15,"CHA"
"bannoji01",0.666666666666667,1,9.5,9.5,1893,2,"BSN"
"bantaja01",29,17.25,5.715,5.715,1947,3,"BRO"
"baptitr01",11,13,5.67,5.67,1998,0,"MIN"
"barbebr02",14.75,6.5,8.965,8.965,1995,4,"KCA"
"barbefr01",0.5,2,6.52,6.52,1907,3,"BOS"
"barbest01",87.2666666666667,31.0666666666667,3.893,3.893,1960,14,"BAL"
"barbest02",9,11,5.39,5.39,1970,1,"MIN"
"barcelo01",14,14.3333333333333,5.8,5.8,2000,2,"CHA"
"barclcu01",24.3333333333333,14.6666666666667,20.0833333333333,20.0833333333333,1957,2,"SFN"
"bardda01",50.4,42.2,4.826,4.826,2009,4,"BOS"
"barera01",29,17.6,5.626,5.626,1972,5,"DET"
"barfijo01",17.6666666666667,21.6666666666667,5.12666666666667,5.12666666666667,1989,2,"TEX"
"barfocl01",16.3333333333333,28.6666666666667,4.27333333333333,4.27333333333333,1922,4,"SLN"
"bargagr01",7.66666666666667,11,6.74333333333333,6.74333333333333,1983,3,"MON"
"bargecy01",42.4285714285714,21.5714285714286,4.51714285714286,4.51714285714286,1906,9,"BRO"
"barkbr01",0,3,0,0,1995,0,"BOS"
"barkele01",88.6363636363636,22.5454545454545,4.255,4.255,1976,11,"CLE"
"barkeri01",3,5,7.2,7.2,1999,0,"CHN"
"barklbr01",2,6,9.82,9.82,1998,0,"BOS"
"barklje01",17,12,6.01,6.01,1984,1,"CLE"
"barlomi01",13.7142857142857,19,4.52857142857143,4.52857142857143,1975,6,"CAL"
"barnach01",4,12,5.915,5.915,1927,1,"CHA"
"barnebo01",1,2,19.29,19.29,1924,0,"CHA"
"barnebr01",55,23.2,4.158,4.158,1990,4,"MON"
"barnefr01",1,3,7.615,7.615,1929,1,"DET"
"barnefr02",10,5,5.2,5.2,1957,3,"SLN"
"barneje01",50.2307692307692,32.4615384615385,3.31730769230769,3.31730769230769,1915,12,"BSN"
"barneju01",0,2,0,0,1934,0,"CIN"
"barnema01",8,5,4,4,2014,0,"BOS"
"barnere02",56,25.8333333333333,5.15,5.15,1943,7,"BRO"
"barneri01",4,5,5.85,5.85,1982,1,"CHA"
"barnero01",0,1,20.25,20.25,1876,0,"CHN"
"barnesc01",13,11,5.765,5.765,2012,1,"CLE"
"barnevi01",30.5555555555556,22.7777777777778,5.34666666666667,5.34666666666667,1919,9,"NY1"
"barnhed01",0,1,0,0,1924,0,"SLA"
"barnhle01",1,1.5,6.74,6.74,1928,2,"CLE"
"barnige01",9.33333333333333,6.66666666666667,6.36666666666667,6.36666666666667,1939,2,"BSN"
"barnoed01",4,3,2.54,2.54,1965,1,"BAL"
"barojsa01",35.4,35.8,4.915,4.915,1982,6,"CHA"
"baronda01",18,16,5.71,5.71,2007,0,"FLO"
"barrbo01",117.6,31.6,4.296,4.296,1883,8,"NY1"
"barrbo02",0,2,3.86,3.86,1935,0,"BRO"
"barreaa01",49,50,2.66,2.66,2014,0,"WAS"
"barrebi02",2,4,7.2,7.2,1921,0,"PHA"
"barredi01",54.2,28.2,5.055,5.055,1933,12,"PHI"
"barrefr01",18,20.8,4.19,4.19,1939,11,"BOS"
"barrere01",30.2727272727273,23,3.71727272727273,3.71727272727273,1937,12,"BSN"
"barreti01",5,4,5.79,5.79,1988,0,"MON"
"barrifr01",46.1428571428571,18.4285714285714,7.43142857142857,7.43142857142857,1974,7,"CHA"
"barrima01",2,2.5,6.845,6.845,1997,1,"FLO"
"barrji01",61.75,37.8333333333333,3.68833333333333,3.68833333333333,1971,12,"SFN"
"barrofr02",1,1,0,0,1914,0,"WS1"
"barrst01",10.6666666666667,8,4.05333333333333,4.05333333333333,1974,2,"BOS"
"barryed01",11.3333333333333,4,3.65333333333333,3.65333333333333,1905,2,"BOS"
